bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,price
4.0,2.25,2560,9731,2.0,4,650000.0
2.0,1.5,1010,7719,2.0,3,306888.0
4.0,2.5,3340,12248,2.0,3,870000.0
4.0,1.0,1740,11075,1.5,3,310000.0
3.0,2.0,1320,7200,1.0,5,251750.0
3.0,1.75,1520,8625,1.0,3,366000.0
3.0,1.5,2010,9480,1.0,3,429950.0
3.0,3.5,2440,3427,2.0,3,710000.0
5.0,2.5,2550,20875,1.0,4,895000.0
3.0,1.0,1010,9450,1.0,4,149500.0
3.0,2.5,1780,6771,1.0,3,310000.0
3.0,2.0,2180,4976,1.5,4,555000.0
5.0,3.25,2750,7500,2.0,3,750000.0
4.0,3.25,3490,7024,2.0,3,745000.0
3.0,2.5,2550,45254,2.0,3,695000.0
3.0,1.75,1870,7189,1.0,3,433000.0
4.0,1.0,1150,8184,1.5,3,307000.0
3.0,1.75,2050,11856,1.0,3,655275.0
4.0,2.75,1940,6555,2.0,3,392000.0
5.0,3.75,3630,6000,1.5,3,1180000.0
3.0,1.75,1890,9100,2.0,4,359950.0
4.0,2.0,1630,10375,1.0,5,360000.0
4.0,1.75,2440,5000,1.0,3,566000.0
5.0,2.75,3100,9825,2.0,4,700000.0
3.0,2.5,2090,6045,2.0,3,415000.0
3.0,1.0,920,9812,1.0,4,199500.0
3.0,1.0,1580,5000,1.5,3,749000.0
3.0,1.75,1760,8400,1.0,4,680000.0
4.0,2.5,2530,7563,1.0,3,400000.0
4.0,2.75,2490,9714,1.0,4,608000.0
4.0,4.5,3870,35889,2.0,3,589900.0
5.0,2.5,2732,9500,1.0,4,480000.0
5.0,3.25,3230,3825,2.0,3,1059500.0
6.0,3.75,2930,14980,2.0,3,915000.0
4.0,3.5,3510,9364,2.0,3,695000.0
4.0,2.5,2580,3909,2.0,3,899900.0
2.0,2.25,1060,1208,2.0,3,499950.0
4.0,2.75,2790,8853,2.0,3,533112.0
4.0,2.5,2009,5000,2.0,3,303210.0
5.0,2.75,2880,8364,2.0,3,525000.0
2.0,1.0,710,1157,2.0,4,399950.0
3.0,2.5,2070,13241,1.5,5,850830.0
3.0,2.0,1370,8336,1.0,5,371500.0
3.0,1.75,1730,8400,1.0,4,522000.0
4.0,2.0,1680,5000,1.0,3,588000.0
2.0,1.0,1350,10096,1.0,4,276900.0
5.0,1.5,1510,9078,1.0,4,248000.0
3.0,2.5,1860,6607,2.0,3,280000.0
6.0,5.0,3440,4500,2.0,3,495000.0
6.0,3.0,4250,4400,2.5,4,665000.0
2.0,1.0,860,3874,1.0,4,290300.0
2.0,1.75,1640,4080,1.0,3,527000.0
2.0,1.5,1295,1093,2.0,3,487028.0
3.0,1.75,1790,27427,1.0,3,325000.0
3.0,1.5,2210,6300,1.5,5,799000.0
5.0,4.5,10040,37325,2.0,3,7062500.0
3.0,1.0,940,10368,1.0,3,354000.0
3.0,1.5,1160,8906,1.0,3,262500.0
3.0,2.5,1990,3984,2.0,3,560200.0
3.0,1.0,1050,6300,1.0,3,220000.0
2.0,1.0,1030,5750,1.0,5,650000.0
3.0,2.5,1420,2581,3.0,3,435000.0
4.0,3.75,2690,4000,2.0,4,800000.0
4.0,2.5,3760,29224,2.0,3,1010000.0
2.0,1.0,700,4700,1.0,5,200000.0
5.0,3.5,2100,5107,2.0,3,295000.0
4.0,2.75,2240,27820,1.5,4,580379.0
4.0,2.5,3470,32109,2.0,3,875000.0
3.0,2.5,3370,19585,2.0,3,515000.0
4.0,2.5,2790,230868,2.0,3,599000.0
3.0,2.5,1870,4060,2.0,3,285000.0
3.0,1.75,1520,15090,1.0,4,290000.0
1.0,1.75,750,20339,1.0,4,355000.0
3.0,1.5,1460,11407,1.0,3,381000.0
3.0,2.5,2600,7465,2.0,3,571000.0
4.0,2.5,3320,11901,2.0,5,852600.0
5.0,2.5,2340,6000,2.0,4,1085000.0
3.0,1.0,890,7200,1.0,3,371000.0
3.0,1.75,1720,5899,1.0,3,514000.0
3.0,1.5,1270,1318,2.0,3,386000.0
4.0,2.5,2180,7203,2.0,4,464000.0
4.0,2.25,2030,13500,1.0,3,335000.0
4.0,2.75,2490,17833,2.0,3,740000.0
4.0,1.75,1470,5350,1.0,3,465000.0
3.0,2.75,2500,7378,1.0,5,700000.0
3.0,3.5,4500,21870,2.0,3,785000.0
3.0,3.25,1460,1592,2.0,3,350000.0
1.0,1.0,620,8261,1.0,3,148000.0
3.0,1.75,1550,3680,1.0,3,530000.0
3.0,2.5,1430,1002,3.0,3,349000.0
3.0,1.5,1360,9760,1.5,5,240000.0
3.0,2.5,2210,7557,2.0,3,330000.0
4.0,1.75,2460,5100,1.5,5,735000.0
3.0,2.5,2180,15693,1.0,4,545000.0
3.0,1.75,1570,4875,1.0,4,214950.0
4.0,2.75,4140,24190,2.0,3,657500.0
3.0,1.0,1140,5500,1.5,4,476000.0
5.0,6.25,8670,64033,2.0,3,2888000.0
2.0,1.0,800,15000,1.0,3,110000.0
4.0,2.75,2414,7693,2.0,3,292000.0
3.0,1.0,1160,8813,1.0,3,317000.0
4.0,2.5,3170,10688,2.0,3,455000.0
5.0,3.5,4210,17258,2.0,3,1365000.0
3.0,2.0,2060,4437,1.0,3,460000.0
3.0,2.0,1640,7201,1.0,3,405000.0
2.0,1.0,720,6686,1.0,3,333000.0
4.0,1.0,1860,4736,1.5,1,427000.0
4.0,2.5,2810,10986,2.0,3,742000.0
4.0,2.5,2090,9702,1.0,5,465000.0
4.0,2.5,3280,6181,2.0,3,809950.0
4.0,2.0,2090,3610,1.5,5,619400.0
3.0,1.75,2430,14607,1.0,3,762400.0
5.0,2.25,2520,49222,2.0,4,535000.0
5.0,3.0,2510,4125,1.5,5,881000.0
4.0,2.75,3370,6675,1.0,4,813000.0
3.0,2.0,1640,5280,1.5,5,234000.0
3.0,2.5,2250,7294,2.0,3,308900.0
4.0,2.5,2300,19250,1.0,4,450000.0
3.0,3.5,1650,2262,3.0,3,547500.0
2.0,1.0,710,1131,2.0,4,399950.0
4.0,3.5,2550,8698,2.0,3,516000.0
2.0,1.5,982,846,2.0,3,250000.0
3.0,2.25,1630,2520,2.0,3,475000.0
4.0,2.5,2550,4500,2.0,3,415000.0
2.0,1.25,1240,2150,2.0,3,545000.0
3.0,2.5,2456,7566,2.0,3,329950.0
5.0,2.25,3200,20158,1.0,3,1325000.0
3.0,3.5,3950,111078,1.5,3,784000.0
4.0,2.25,2180,7297,2.0,3,610750.0
4.0,2.5,3140,9225,1.0,5,578000.0
4.0,3.75,4030,10800,2.0,3,1485000.0
3.0,1.75,1970,7972,1.0,5,501000.0
5.0,2.0,1940,7642,1.5,3,465250.0
5.0,4.25,4860,9453,1.5,5,2250000.0
0.0,0.0,3064,4764,3.5,3,1095000.0
2.0,1.0,970,5665,1.0,4,315000.0
4.0,2.25,2460,44431,1.0,4,900000.0
4.0,2.5,3010,6100,2.0,3,789500.0
3.0,2.0,2460,6600,1.0,4,678500.0
3.0,2.0,2080,11375,1.0,3,342500.0
4.0,3.25,3960,7012,2.0,3,860000.0
4.0,2.5,2490,8124,2.0,3,306000.0
5.0,2.0,2060,6000,2.0,3,580000.0
3.0,1.0,1330,15678,1.0,3,405000.0
3.0,1.75,1600,19200,1.0,4,510000.0
2.0,1.0,820,10450,1.0,4,173000.0
4.0,1.75,1200,7680,1.0,3,210000.0
3.0,1.0,1050,5664,1.0,4,445000.0
3.0,2.5,1910,1501,2.5,3,585000.0
3.0,1.75,1800,6000,1.0,5,381000.0
3.0,2.25,2060,8640,1.0,4,890000.0
3.0,1.75,1840,9697,1.0,4,235000.0
3.0,2.5,1250,1103,3.0,3,480000.0
2.0,1.0,1510,4032,1.5,3,575000.0
4.0,2.25,2300,4600,1.5,4,350000.0
4.0,1.5,1490,7560,2.0,3,259000.0
5.0,2.75,2820,4608,1.0,3,599000.0
4.0,1.5,1130,7840,1.0,4,210000.0
4.0,2.5,3200,7500,1.5,5,1184000.0
3.0,1.0,1510,5000,1.5,3,545000.0
3.0,2.5,1970,7500,2.0,3,299995.0
3.0,1.0,1210,5750,1.5,4,440000.0
4.0,2.5,3280,27441,2.0,3,699000.0
3.0,2.0,2420,17859,1.0,5,795000.0
5.0,1.75,2460,6846,1.5,5,445000.0
3.0,1.0,1180,11862,1.0,4,397990.0
3.0,2.75,1900,6400,1.0,5,706000.0
3.0,3.25,1651,1779,2.0,3,363000.0
4.0,2.25,2130,11843,2.0,4,850000.0
2.0,1.0,1430,3000,1.5,3,620000.0
4.0,2.5,5730,44947,2.0,3,1228000.0
4.0,2.5,1910,9244,1.0,4,333000.0
3.0,1.75,2110,11250,1.0,4,743000.0
2.0,1.5,1630,3780,1.0,4,448000.0
4.0,2.5,2470,35073,2.0,3,485000.0
4.0,2.25,2640,31941,1.0,4,489950.0
5.0,2.75,2990,7420,2.0,3,498500.0
3.0,2.5,2120,9736,2.0,3,531000.0
3.0,2.5,2050,6420,1.0,3,670000.0
5.0,3.0,1880,5000,1.0,3,310000.0
3.0,3.0,2790,12523,2.0,4,835000.0
4.0,2.5,3000,7500,2.0,3,1688000.0
4.0,2.5,2140,7245,2.0,3,495000.0
3.0,2.0,1769,9300,1.0,4,495000.0
3.0,1.0,1710,6556,1.5,4,440000.0
1.0,0.75,420,6720,1.0,3,280000.0
4.0,2.5,3270,35445,2.0,3,1070000.0
4.0,2.5,2370,10858,2.0,3,1034500.0
4.0,2.5,1770,5855,2.0,3,248000.0
4.0,2.5,2210,8465,1.0,3,294000.0
3.0,2.25,1710,4140,2.0,3,561000.0
4.0,2.0,2710,4750,1.0,4,656500.0
3.0,3.0,2340,2970,2.0,5,660000.0
2.0,1.0,1220,17172,1.0,4,370000.0
3.0,1.0,1060,9525,1.0,3,349950.0
2.0,1.0,910,9869,1.0,3,223000.0
4.0,1.75,1880,3880,1.5,4,560000.0
4.0,1.75,1870,5200,2.0,4,594000.0
3.0,2.25,1480,5400,2.0,4,600000.0
3.0,2.5,1880,7000,2.0,3,315000.0
4.0,1.75,1890,6000,1.0,4,430000.0
3.0,2.75,1560,7392,1.0,5,440000.0
2.0,1.5,1070,1200,2.0,3,312500.0
5.0,4.0,4410,14380,2.0,3,1240000.0
3.0,3.25,1470,1235,2.0,3,300000.0
3.0,2.5,2570,3600,2.5,3,680000.0
2.0,2.25,1170,1011,2.0,3,336750.0
5.0,3.5,2320,4960,2.0,5,822500.0
4.0,3.0,2440,9600,2.0,5,589000.0
4.0,2.5,4120,22370,2.0,3,863000.0
2.0,1.75,1440,5680,1.0,4,210000.0
3.0,1.0,1340,11070,1.0,4,206135.0
6.0,3.75,3010,4360,2.0,3,1125000.0
3.0,1.75,1840,8601,1.0,3,285000.0
2.0,1.0,930,7550,1.0,3,230000.0
4.0,2.75,4070,115434,2.0,3,845000.0
3.0,1.75,1820,9545,1.0,3,350000.0
3.0,1.0,1280,8184,1.5,4,304000.0
2.0,1.0,900,4600,1.0,3,370000.0
3.0,1.75,1980,13503,1.0,4,810000.0
4.0,2.25,2010,7575,1.0,3,440000.0
4.0,2.5,2750,4800,2.0,3,1030000.0
4.0,2.0,3140,10875,1.0,3,775000.0
5.0,2.25,4200,5800,2.5,4,1335000.0
3.0,1.75,1900,8540,1.0,3,235000.0
3.0,1.0,1830,3000,1.5,3,499950.0
5.0,2.75,3320,23760,2.0,4,622500.0
4.0,2.5,2700,10814,1.0,4,300000.0
3.0,1.0,1290,6566,1.0,5,205000.0
3.0,1.75,1500,8173,1.0,3,435000.0
4.0,2.75,3650,48351,1.5,4,697000.0
3.0,1.0,1270,6405,1.5,3,153000.0
4.0,2.25,2630,39000,2.0,3,454000.0
2.0,1.5,1800,26615,1.0,5,345000.0
3.0,1.0,1870,2807,1.5,4,585000.0
4.0,2.5,2540,6365,2.0,3,380000.0
4.0,2.5,1930,8660,1.0,3,250600.0
4.0,2.25,2770,13500,2.0,3,890000.0
4.0,2.5,2220,5338,2.0,3,370000.0
3.0,1.5,1650,9957,1.0,4,369500.0
4.0,2.5,3670,54450,2.0,3,883000.0
4.0,2.5,3770,35081,2.0,3,950000.0
3.0,1.75,2350,20820,1.0,4,615000.0
3.0,1.5,1210,5240,1.0,4,305000.0
4.0,2.5,2010,7972,2.0,4,590000.0
3.0,2.5,1580,6065,2.0,3,485000.0
2.0,1.0,710,7200,1.0,3,215000.0
3.0,2.0,1910,5040,1.5,3,430000.0
4.0,2.5,1880,7965,2.0,3,324900.0
2.0,2.0,2280,641203,2.0,3,849900.0
5.0,2.75,3100,10014,1.0,4,975000.0
5.0,2.5,2350,4000,2.0,3,910000.0
3.0,1.75,1850,6869,1.0,5,459950.0
3.0,2.5,2070,8337,2.0,3,325000.0
4.0,2.75,2020,7070,1.0,5,513000.0
3.0,2.25,1580,12177,1.0,3,475000.0
4.0,2.5,2690,7947,2.0,3,419000.0
4.0,2.5,2420,10285,1.0,3,760000.0
5.0,1.5,2540,6660,2.0,4,1120000.0
2.0,1.0,1150,30184,1.0,3,129000.0
5.0,2.5,3210,12000,1.0,4,725000.0
3.0,2.5,2040,4627,2.0,3,580000.0
3.0,2.25,1920,4833,1.0,4,385000.0
4.0,1.75,1900,10588,1.0,5,265000.0
3.0,2.5,4310,32093,1.5,5,1735000.0
3.0,2.5,1070,1155,2.0,3,330000.0
4.0,2.5,2790,43091,2.0,4,665000.0
3.0,2.5,2860,4442,2.0,3,799000.0
3.0,2.0,2250,8800,1.0,4,589000.0
2.0,2.25,3170,3000,2.0,5,1695000.0
3.0,1.0,1460,7200,1.0,3,538000.0
3.0,1.0,1540,3399,1.5,3,530100.0
3.0,2.0,2910,6600,2.0,4,718500.0
3.0,1.75,1180,13927,1.0,5,299000.0
3.0,1.75,1640,7437,1.0,3,556000.0
4.0,2.0,1520,19672,1.0,3,171000.0
5.0,3.0,3610,9775,2.0,3,540000.0
3.0,2.25,1400,3814,2.0,3,250000.0
4.0,3.5,3200,3250,2.0,3,795000.0
3.0,3.0,1384,1287,2.0,3,575000.0
3.0,2.25,1410,1287,2.0,3,379500.0
4.0,2.5,2050,5276,2.0,3,385000.0
4.0,2.5,1750,4779,2.0,3,415500.0
3.0,2.0,1510,6710,1.0,3,397500.0
3.0,2.5,1930,7214,2.0,3,530000.0
4.0,2.5,2960,41656,2.0,3,883000.0
5.0,2.75,2920,11880,1.0,5,850000.0
2.0,1.0,1980,5000,1.0,4,496752.0
3.0,1.75,1430,8865,1.0,3,330000.0
4.0,2.75,2450,4187,2.0,3,735000.0
4.0,2.75,2360,4924,2.0,3,525000.0
3.0,2.5,1890,4838,2.0,3,269950.0
3.0,1.75,2140,9484,1.0,3,650000.0
3.0,2.0,1900,8100,1.0,4,520500.0
4.0,2.5,2700,9122,2.0,3,652500.0
5.0,3.0,2430,8000,1.0,4,506000.0
3.0,1.0,1110,12150,1.0,4,416000.0
4.0,2.75,2280,15347,1.0,5,500000.0
3.0,1.75,1550,4708,1.0,4,460000.0
3.0,2.0,1530,8925,1.0,3,371025.0
4.0,2.5,2440,28405,2.0,3,576000.0
4.0,2.25,1760,9602,2.0,3,353500.0
4.0,2.25,3040,5000,2.0,4,1735000.0
3.0,1.75,1070,8100,1.0,4,183000.0
3.0,1.75,1990,5560,1.0,4,763101.0
2.0,1.5,1090,4000,1.0,3,460000.0
4.0,1.5,1890,6938,1.5,3,825000.0
3.0,1.0,1000,9150,1.0,3,265000.0
3.0,1.75,1770,8235,1.0,3,295000.0
4.0,3.0,2360,6250,1.0,3,418000.0
3.0,3.5,3380,108900,2.0,3,554000.0
3.0,2.5,1700,3150,2.0,3,534500.0
2.0,1.75,1600,4000,1.0,5,690000.0
4.0,2.5,2050,6360,2.0,3,530000.0
2.0,1.75,1210,1040,2.0,3,357186.0
5.0,3.0,1940,6355,1.0,3,300000.0
4.0,2.0,1810,8750,1.0,2,304000.0
4.0,1.75,1690,4080,1.0,4,385000.0
4.0,2.0,1800,2970,1.0,4,415000.0
4.0,3.5,3280,6603,2.0,3,963000.0
4.0,2.5,4290,175421,2.0,3,792500.0
3.0,1.75,1150,9600,1.0,3,309212.0
2.0,1.5,880,1805,2.0,3,235000.0
3.0,1.5,1720,8100,2.0,3,667000.0
3.0,1.5,1510,8000,1.0,4,470000.0
4.0,2.0,1240,3000,1.0,3,375000.0
4.0,2.0,1580,9581,1.0,3,410000.0
4.0,2.25,2170,7737,2.0,3,566000.0
4.0,2.75,2500,4950,2.0,3,680000.0
1.0,1.0,960,2640,1.0,3,332000.0
4.0,2.5,3030,8507,2.0,3,902000.0
3.0,1.75,1540,10800,1.0,5,500000.0
3.0,1.75,1890,32340,1.5,3,445000.0
4.0,2.5,2810,9800,1.0,4,825000.0
4.0,4.0,3530,8400,2.0,5,1095000.0
3.0,1.0,1100,8536,1.0,4,277000.0
3.0,2.5,1940,9775,1.0,3,545000.0
3.0,2.5,2300,9521,2.0,3,435000.0
3.0,2.5,2110,3600,2.0,3,638000.0
4.0,1.5,1220,10580,1.0,3,418000.0
3.0,1.75,1750,12325,1.0,4,499000.0
3.0,1.5,1230,8056,1.0,4,150000.0
3.0,2.5,3100,23790,2.0,3,759950.0
3.0,2.5,1830,65340,1.0,3,427000.0
5.0,2.5,2640,7096,2.0,3,632500.0
6.0,1.75,1840,2774,1.0,3,660000.0
4.0,2.5,3190,14565,2.0,3,862000.0
2.0,1.0,1120,2000,1.5,3,524000.0
3.0,1.5,1760,6723,1.0,3,470000.0
3.0,2.0,1590,9912,2.0,3,385000.0
4.0,2.5,2120,9603,2.0,3,575000.0
4.0,2.5,2240,9826,1.0,4,220000.0
2.0,1.0,890,2100,1.0,4,460000.0
3.0,3.25,2940,5432,3.0,4,1712500.0
3.0,1.5,1220,7300,1.0,3,175000.0
3.0,2.25,2670,7500,1.0,4,465000.0
3.0,1.0,1120,2300,1.0,4,552000.0
4.0,2.75,3130,139392,2.0,4,565000.0
4.0,2.5,1740,7500,1.0,4,518000.0
4.0,3.5,3290,5414,2.0,3,899950.0
3.0,1.0,1770,5720,1.5,4,373000.0
4.0,2.5,2960,5054,2.0,3,385000.0
2.0,1.0,1200,4880,1.0,3,245000.0
4.0,2.0,2400,6000,2.0,3,375000.0
4.0,3.5,2690,6164,2.0,3,699850.0
6.0,2.25,3550,11780,1.0,4,450000.0
2.0,1.5,1310,12196,1.5,3,455000.0
4.0,2.75,2610,4160,3.0,5,650000.0
5.0,2.5,2760,8015,1.0,4,378000.0
3.0,2.0,1410,7998,1.0,4,220000.0
4.0,1.75,1960,7950,1.0,4,285500.0
3.0,2.5,1212,1174,3.0,3,340000.0
4.0,1.5,2220,9496,1.0,4,921000.0
4.0,2.5,2040,109336,1.5,4,375000.0
4.0,2.75,2800,19168,2.0,3,999000.0
3.0,1.5,2040,6000,1.0,3,335000.0
4.0,2.5,3070,34412,1.0,4,1920000.0
2.0,1.0,830,26329,1.0,4,385000.0
4.0,3.5,4140,7089,2.0,3,850000.0
5.0,2.5,2340,4500,2.0,3,429000.0
3.0,2.25,1420,1282,3.0,3,523950.0
3.0,2.75,2670,3738,1.0,3,798800.0
3.0,2.5,1880,6008,2.0,3,284000.0
4.0,3.25,3450,6184,2.0,3,852880.0
3.0,2.25,1200,1400,3.0,3,320000.0
4.0,3.25,3430,9870,2.0,3,749995.0
3.0,2.5,1350,1186,2.0,3,468500.0
5.0,2.5,2570,9962,2.0,3,492500.0
4.0,3.5,2840,4637,3.0,3,685000.0
4.0,2.5,2650,5600,2.0,3,542525.0
3.0,2.0,1980,2674,3.0,3,435000.0
3.0,1.75,1280,7524,1.5,4,242000.0
4.0,2.5,2610,7091,2.0,3,325000.0
5.0,2.75,3010,12611,2.0,3,837700.0
1.0,1.0,930,7129,1.0,3,210000.0
3.0,1.5,1180,7000,1.0,4,187500.0
5.0,1.0,1710,9100,1.5,4,560000.0
3.0,2.0,1380,7476,1.0,3,272000.0
3.0,1.75,1190,7280,1.0,4,235000.0
3.0,2.0,1870,5909,1.0,3,259000.0
5.0,3.5,3130,4797,2.0,3,866059.0
2.0,1.0,900,5100,1.0,4,473000.0
3.0,1.5,1880,7400,1.0,3,405000.0
4.0,4.25,3010,4887,2.0,4,870000.0
3.0,2.25,2280,5750,1.0,4,475000.0
3.0,2.5,2970,21907,2.0,3,499500.0
2.0,2.5,1620,3196,2.0,3,386000.0
4.0,1.5,1550,3000,1.5,3,458000.0
3.0,1.75,2240,78225,2.0,5,550000.0
3.0,2.5,2830,6536,2.0,3,605500.0
3.0,2.5,2890,21780,2.0,3,421000.0
4.0,2.25,1990,5948,2.0,3,536000.0
3.0,1.75,1370,8719,1.0,3,247200.0
2.0,1.5,1088,1360,2.0,3,250000.0
4.0,1.75,1740,9344,1.0,3,204950.0
3.0,2.0,1730,9000,1.0,3,430000.0
4.0,2.5,1800,8100,2.0,3,250000.0
3.0,1.75,1440,12888,1.0,3,260000.0
4.0,1.0,1720,2800,1.5,4,547000.0
5.0,3.5,2800,7350,2.0,3,379900.0
3.0,2.5,2300,6009,1.0,3,738500.0
4.0,2.25,2030,11585,1.0,4,545000.0
2.0,1.0,740,6180,1.0,3,342000.0
5.0,6.75,9640,13068,1.0,3,4668000.0
4.0,1.0,1920,13787,1.0,4,170000.0
4.0,2.5,2490,12929,2.0,3,616000.0
3.0,2.0,1380,4800,1.0,3,640000.0
3.0,2.5,1530,9406,1.0,3,332000.0
3.0,3.25,2420,1923,2.0,3,1010000.0
4.0,2.5,2150,37647,2.0,3,380000.0
4.0,2.0,1610,9600,1.0,5,415000.0
4.0,3.5,2650,3060,2.0,3,1008000.0
4.0,2.75,2700,35362,2.0,5,669000.0
3.0,1.5,1270,20700,1.0,2,260000.0
4.0,2.75,3150,38865,1.0,3,854000.0
3.0,2.25,2010,10760,2.0,3,605000.0
3.0,1.0,860,5060,1.5,3,320000.0
3.0,2.0,1410,7466,1.0,3,229950.0
3.0,1.75,1700,7532,1.0,3,255000.0
4.0,2.5,2570,6251,2.0,3,1170000.0
2.0,2.25,1230,932,2.0,3,479000.0
4.0,3.5,4170,9748,2.0,3,1200000.0
3.0,2.5,1180,1262,3.0,3,472000.0
3.0,1.5,1430,7347,1.0,3,198000.0
4.0,2.0,1450,8400,1.5,4,440000.0
3.0,1.75,2180,7700,1.0,3,506000.0
4.0,2.5,2210,7079,2.0,3,382500.0
2.0,1.5,1480,7276,1.0,4,269500.0
3.0,2.0,2340,3477,1.0,5,560000.0
4.0,3.5,3860,18334,2.0,3,840000.0
3.0,2.75,2300,4637,2.0,3,479500.0
3.0,1.5,1450,7375,1.0,3,402000.0
2.0,2.5,1380,953,3.0,3,549000.0
4.0,2.5,2470,3811,2.0,3,449950.0
4.0,1.75,2030,18295,1.5,4,493000.0
4.0,0.75,1440,13300,1.0,3,142500.0
3.0,1.75,1160,6134,1.0,3,250000.0
3.0,1.0,1580,3840,2.0,3,729000.0
2.0,2.75,1430,1425,2.0,3,465000.0
2.0,2.0,1494,19271,2.0,3,465000.0
4.0,2.25,1930,7207,1.0,4,280000.0
6.0,1.75,2740,6360,1.0,3,675000.0
3.0,2.0,1880,3800,1.0,5,667500.0
3.0,2.5,2590,7720,2.0,3,809000.0
3.0,2.25,2140,11266,2.0,3,400000.0
4.0,2.0,1870,6000,1.5,3,310000.0
2.0,1.0,1230,3800,1.0,3,435000.0
4.0,2.5,2340,6896,2.0,3,465950.0
3.0,2.25,2880,7599,1.0,3,1538000.0
3.0,1.5,880,6600,1.0,5,253000.0
3.0,2.5,3040,7232,2.0,3,330000.0
4.0,1.0,1120,7104,1.5,3,554000.0
3.0,2.0,1380,3600,3.0,3,350000.0
4.0,2.5,1660,9760,2.0,3,294999.0
3.0,2.75,2500,5568,2.0,5,1185001.0
4.0,2.5,2940,10382,2.0,4,752000.0
4.0,2.5,1670,3315,2.0,3,451000.0
4.0,2.75,2630,7505,2.0,3,725000.0
4.0,2.75,2250,7412,1.0,4,345000.0
3.0,1.0,1320,7000,1.0,4,206000.0
4.0,3.75,4100,22798,1.5,5,2027000.0
3.0,3.25,4340,4947,2.0,3,2475000.0
4.0,3.0,3700,20570,1.0,4,1728000.0
5.0,2.0,2700,10875,1.0,4,580000.0
3.0,1.0,980,7200,1.0,4,430000.0
4.0,2.5,2650,11520,2.0,3,720000.0
7.0,4.25,3670,4000,2.0,3,824000.0
3.0,1.75,2960,12420,1.0,4,936000.0
4.0,2.75,3070,7201,2.0,3,535000.0
3.0,2.5,1413,3600,2.0,3,286800.0
2.0,2.5,1260,1347,3.0,3,350000.0
3.0,2.5,1680,2229,2.0,3,345000.0
3.0,2.25,1230,1238,2.0,3,435000.0
3.0,3.5,4360,6240,2.0,3,1555000.0
4.0,4.0,4420,16526,2.0,3,1325000.0
3.0,3.25,2770,6278,2.0,3,461000.0
3.0,2.25,2910,10204,2.0,3,770000.0
4.0,3.25,4290,12103,1.0,3,1384000.0
3.0,2.5,1600,26977,2.0,3,330000.0
4.0,2.5,1820,6753,2.0,3,322500.0
6.0,5.0,6050,230652,2.0,3,1600000.0
3.0,1.75,1700,8432,1.0,3,475000.0
2.0,1.0,790,11234,1.0,4,250275.0
3.0,2.25,1720,9000,1.0,4,274500.0
3.0,1.0,990,10723,1.0,5,284950.0
4.0,1.75,1770,9011,1.0,5,264950.0
3.0,2.0,1260,8092,1.0,3,242000.0
4.0,2.5,3640,10576,2.0,3,913000.0
3.0,1.75,2040,6000,1.0,5,555000.0
4.0,1.75,1980,10800,1.0,5,711000.0
5.0,2.5,3600,17300,1.0,4,403500.0
4.0,2.5,4270,43386,1.0,3,975000.0
4.0,2.0,2030,9600,1.5,3,253779.0
3.0,3.25,1689,1388,3.0,3,384400.0
5.0,2.75,2870,4461,1.0,3,646000.0
3.0,1.75,1270,4800,1.0,3,415000.0
4.0,2.5,2790,7938,2.0,3,764000.0
5.0,3.25,3850,16249,2.0,3,507000.0
3.0,2.5,1560,9361,1.5,4,545500.0
3.0,1.75,1180,4080,1.0,4,450000.0
4.0,1.75,1820,8118,1.0,4,264000.0
5.0,1.75,1260,4500,1.5,3,650000.0
3.0,2.5,2640,6715,2.0,3,365000.0
2.0,1.0,1100,4200,1.0,3,343566.0
3.0,2.5,1950,6871,2.0,3,375000.0
3.0,2.0,1380,8682,1.0,4,295000.0
3.0,2.75,2200,7000,1.0,4,325000.0
4.0,1.5,2050,7100,1.0,3,265000.0
5.0,3.0,2795,15101,2.0,3,562000.0
4.0,2.5,2050,34222,2.0,4,540000.0
4.0,3.0,6430,27517,2.0,3,4489000.0
5.0,1.75,2150,7171,1.0,4,279950.0
3.0,1.75,1970,8200,1.0,5,540000.0
4.0,2.5,2660,12672,1.0,4,310000.0
1.0,1.0,720,4800,1.0,3,190000.0
4.0,2.5,2410,4780,2.0,3,440000.0
3.0,2.0,2020,5500,1.5,3,1400000.0
2.0,1.0,1080,9435,1.0,3,230000.0
3.0,1.75,1180,14292,1.0,3,455000.0
2.0,1.0,660,5000,1.0,3,175000.0
3.0,1.75,2920,9370,1.0,4,650000.0
4.0,4.25,4850,12445,2.0,5,3000000.0
3.0,1.0,1080,8580,1.5,3,192500.0
3.0,1.75,1670,6900,1.0,3,239950.0
6.0,1.0,1370,5080,1.5,3,175000.0
5.0,3.5,3450,28324,1.0,5,850000.0
4.0,2.0,1970,10500,1.0,3,410000.0
4.0,2.5,2290,6738,2.0,3,570000.0
5.0,2.5,2240,7543,1.0,3,469000.0
2.0,1.0,1240,6400,1.0,4,559000.0
3.0,2.5,2420,43177,2.0,4,739888.0
5.0,3.5,3260,58806,2.0,4,568450.0
2.0,1.0,670,10920,1.0,3,240000.0
5.0,3.25,3160,10000,2.0,4,574950.0
3.0,2.25,1990,6350,2.0,3,180000.0
4.0,3.5,4680,9700,2.0,3,1160000.0
3.0,2.5,1700,3575,2.0,3,300000.0
4.0,2.5,2807,9430,2.0,3,630000.0
